ANO_ELEICAO;SG_UF;DS_CARGO;SG_PARTIDO;DS_COMPOSICAO_FEDERACAO;DS_COMPOSICAO_COLIGACAO
2026;MT;GOVERNADOR;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;MDB / PL / NOVO / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;RR;VICE-GOVERNADOR;PSOL;50-PSOL/18-REDE;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;MS;DEPUTADO ESTADUAL;CIDADANIA;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;PB;2º SUPLENTE;PCO;#NULO;PCO
2026;MA;1º SUPLENTE;PSB;#NULO;PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;AL;2º SUPLENTE;AGIR;#NULO;MDB / PODE / AGIR / PSB / PSD / AVANTE / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;DF;2º SUPLENTE;PSOL;50-PSOL/18-REDE;PDT / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;BA;DEPUTADO FEDERAL;UNIÃO;44-UNIÃO/11-PP;FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;GO;1º SUPLENTE;UNIÃO;44-UNIÃO/11-PP;FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;RR;DEPUTADO ESTADUAL;UNIÃO;44-UNIÃO/11-PP;FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;TO;DEPUTADO ESTADUAL;PRD;25-PRD/77-SOLIDARIEDADE;FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;SE;2º SUPLENTE;UNIÃO;44-UNIÃO/11-PP;PSB / PSD / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;RS;DEPUTADO ESTADUAL;UP;#NULO;UP
2026;DF;SENADOR;CIDADANIA;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;AL;SENADOR;REPUBLICANOS;#NULO;REPUBLICANOS
2026;SP;1º SUPLENTE;CIDADANIA;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;DF;1º SUPLENTE;CIDADANIA;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;SP;DEPUTADO ESTADUAL;MDB;#NULO;MDB
2026;MA;1º SUPLENTE;AVANTE;#NULO;MOBILIZA / AGIR / AVANTE
2026;RR;1º SUPLENTE;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;AVANTE / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;PE;VICE-GOVERNADOR;REDE;50-PSOL/18-REDE;PCB / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;BA;GOVERNADOR;PDT;#NULO;PDT / MDB / PSB / PSD / AVANTE / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;PE;DEPUTADO FEDERAL;PL;#NULO;PL
2026;AL;SENADOR;PT;13-PT/65-PC do B/43-PV;MDB / PODE / AGIR / PSB / PSD / AVANTE / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;PR;2º SUPLENTE;REDE;50-PSOL/18-REDE;PDT / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;MT;GOVERNADOR;CIDADANIA;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / REPUBLICANOS / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / PODE
2026;TO;2º SUPLENTE;CIDADANIA;45-PSDB/23-CIDADANIA;MDB / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;PA;GOVERNADOR;NOVO;#NULO;PODE / PL / DC / NOVO / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;RJ;DEPUTADO FEDERAL;UNIÃO;44-UNIÃO/11-PP;FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;AC;DEPUTADO FEDERAL;REPUBLICANOS;#NULO;REPUBLICANOS
2026;AP;DEPUTADO FEDERAL;MISSÃO;#NULO;MISSÃO
2026;MG;2º SUPLENTE;UP;#NULO;UP
2026;GO;SENADOR;PL;#NULO;PL / NOVO
2026;MG;SENADOR;PSOL;50-PSOL/18-REDE;PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;GO;SENADOR;PV;13-PT/65-PC do B/43-PV;PDT / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;GO;GOVERNADOR;PRD;25-PRD/77-SOLIDARIEDADE;REPUBLICANOS / MDB / PODE / MOBILIZA / DEMOCRATA / AGIR / PSD / AVANTE / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;RJ;GOVERNADOR;REPUBLICANOS;#NULO;REPUBLICANOS / DEMOCRATA
2026;ES;GOVERNADOR;MDB;#NULO;PODE / MDB / AGIR / PSB / PDT / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PE;DEPUTADO FEDERAL;PODE;#NULO;PODE
2026;RN;DEPUTADO FEDERAL;PRD;25-PRD/77-SOLIDARIEDADE;FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;MG;DEPUTADO FEDERAL;PRD;25-PRD/77-SOLIDARIEDADE;FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;MG;DEPUTADO FEDERAL;PV;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;PB;2º SUPLENTE;PL;#NULO;PL
2026;GO;VICE-GOVERNADOR;DEMOCRATA;#NULO;REPUBLICANOS / MDB / PODE / MOBILIZA / DEMOCRATA / AGIR / PSD / AVANTE / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PR;DEPUTADO ESTADUAL;PDT;#NULO;PDT
2026;DF;DEPUTADO FEDERAL;PV;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;DF;VICE-GOVERNADOR;AGIR;#NULO;AGIR
2026;MT;SENADOR;PL;#NULO;MDB / PL / NOVO / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;RO;1º SUPLENTE;PSD;#NULO;PSD / AVANTE / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;MS;2º SUPLENTE;UNIÃO;44-UNIÃO/11-PP;PL / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / REPUBLICANOS / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / PSD / MDB / PODE / AVANTE
2026;ES;VICE-GOVERNADOR;MDB;#NULO;PODE / MDB / AGIR / PSB / PDT / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;BA;SENADOR;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;REPUBLICANOS / PODE / PL / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / NOVO
2026;TO;VICE-GOVERNADOR;REPUBLICANOS;#NULO;REPUBLICANOS / PODE / AVANTE / PL / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;RS;SENADOR;PSD;#NULO;MDB / PSD / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;RR;DEPUTADO FEDERAL;NOVO;#NULO;NOVO
2026;RJ;DEPUTADO FEDERAL;PODE;#NULO;PODE
2026;MS;DEPUTADO FEDERAL;PCDOB;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;GO;DEPUTADO ESTADUAL;PL;#NULO;PL
2026;PA;2º SUPLENTE;UP;#NULO;UP
2026;MG;GOVERNADOR;PT;13-PT/65-PC do B/43-PV;PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;SP;VICE-GOVERNADOR;PV;13-PT/65-PC do B/43-PV;PDT / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;MG;DEPUTADO ESTADUAL;UNIÃO;44-UNIÃO/11-PP;FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;AC;DEPUTADO FEDERAL;AVANTE;#NULO;AVANTE
2026;PB;SENADOR;DC;#NULO;DC
2026;RN;DEPUTADO FEDERAL;AVANTE;#NULO;AVANTE
2026;RR;DEPUTADO FEDERAL;REPUBLICANOS;#NULO;REPUBLICANOS
2026;PA;DEPUTADO FEDERAL;PSD;#NULO;PSD
2026;CE;VICE-GOVERNADOR;DC;#NULO;PL / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / DC / AVANTE
2026;RR;2º SUPLENTE;PSB;#NULO;PSB / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;DF;SENADOR;PP;44-UNIÃO/11-PP;REPUBLICANOS / MDB / PODE / PL / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / DC / MOBILIZA / DEMOCRATA
2026;AL;GOVERNADOR;PT;13-PT/65-PC do B/43-PV;MDB / PODE / AGIR / PSB / PSD / AVANTE / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;SE;GOVERNADOR;PL;#NULO;PODE / PL / NOVO
2026;MA;GOVERNADOR;PSD;#NULO;NOVO / PSD
2026;MA;1º SUPLENTE;PV;13-PT/65-PC do B/43-PV;PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;PR;VICE-GOVERNADOR;PL;#NULO;PODE / PL / NOVO
2026;PR;2º SUPLENTE;UNIÃO;44-UNIÃO/11-PP;REPUBLICANOS / MDB / DEMOCRATA / PSD / AVANTE / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PE;VICE-GOVERNADOR;PCB;#NULO;PCB / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;AL;2º SUPLENTE;PCDOB;13-PT/65-PC do B/43-PV;MDB / PODE / AGIR / PSB / PSD / AVANTE / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;PE;2º SUPLENTE;PV;13-PT/65-PC do B/43-PV;REPUBLICANOS / PDT / MDB / DC / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;RJ;GOVERNADOR;PSB;#NULO;PDT / MDB / DC / PSB / PSD / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;PE;DEPUTADO FEDERAL;MISSÃO;#NULO;MISSÃO
2026;SC;GOVERNADOR;PP;44-UNIÃO/11-PP;MDB / PSD / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;ES;2º SUPLENTE;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;DC / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;AC;2º SUPLENTE;PP;44-UNIÃO/11-PP;PDT / MDB / PL / DEMOCRATA / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PI;GOVERNADOR;DEMOCRATA;#NULO;DEMOCRATA
2026;BR;PRESIDENTE;PRTB;#NULO;PRTB
2026;BR;PRESIDENTE;PSD;#NULO;PSD
2026;AM;DEPUTADO FEDERAL;NOVO;#NULO;NOVO
2026;MT;SENADOR;DEMOCRATA;#NULO;DEMOCRATA
2026;MA;SENADOR;PL;#NULO;PL
2026;AM;1º SUPLENTE;PSOL;50-PSOL/18-REDE;FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;AM;1º SUPLENTE;DC;#NULO;DC
2026;PR;DEPUTADO FEDERAL;PDT;#NULO;PDT
2026;BR;VICE-PRESIDENTE;NOVO;#NULO;NOVO
2026;PB;GOVERNADOR;AGIR;#NULO;PODE / MOBILIZA / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / AGIR / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / REPUBLICANOS / PSB
2026;GO;VICE-GOVERNADOR;DC;#NULO;DC / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;RS;DEPUTADO ESTADUAL;PCDOB;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;PA;SENADOR;PL;#NULO;PL
2026;PB;VICE-GOVERNADOR;PSD;#NULO;MDB / DEMOCRATA / PSD / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / PDT
2026;DF;DEPUTADO FEDERAL;REDE;50-PSOL/18-REDE;FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;PE;1º SUPLENTE;PSB;#NULO;REPUBLICANOS / PDT / MDB / DC / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;PA;1º SUPLENTE;PCDOB;13-PT/65-PC do B/43-PV;PSD / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / PSB / REPUBLICANOS / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / MDB / AVANTE
2026;MG;GOVERNADOR;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;PSD / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / NOVO / AVANTE / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / MOBILIZA / DC / AGIR
2026;RO;DEPUTADO ESTADUAL;AVANTE;#NULO;AVANTE
2026;MA;GOVERNADOR;PT;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / PSB / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;SE;1º SUPLENTE;PSB;#NULO;PSB / PSD / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PI;GOVERNADOR;PDT;#NULO;REPUBLICANOS / PDT / MDB / PSD / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;RJ;SENADOR;PRD;25-PRD/77-SOLIDARIEDADE;PDT / MDB / DC / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / PSB / PSD / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;AP;VICE-GOVERNADOR;NOVO;#NULO;NOVO / PSD / PODE / PL
2026;BA;DEPUTADO ESTADUAL;MISSÃO;#NULO;MISSÃO
2026;RN;DEPUTADO ESTADUAL;PL;#NULO;PL
2026;RO;DEPUTADO ESTADUAL;PV;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;RJ;GOVERNADOR;PSTU;#NULO;PSTU
2026;RJ;DEPUTADO ESTADUAL;PRD;25-PRD/77-SOLIDARIEDADE;FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;SP;2º SUPLENTE;UP;#NULO;UP
2026;PA;DEPUTADO ESTADUAL;REDE;50-PSOL/18-REDE;FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;MS;DEPUTADO FEDERAL;PP;44-UNIÃO/11-PP;FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;MS;DEPUTADO FEDERAL;PSDB;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;GO;2º SUPLENTE;SOLIDARIEDADE;25-PRD/77-SOLIDARIEDADE;FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;RS;1º SUPLENTE;CIDADANIA;45-PSDB/23-CIDADANIA;FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;SP;VICE-GOVERNADOR;PCO;#NULO;PCO
2026;PE;SENADOR;PL;#NULO;PL
2026;AC;1º SUPLENTE;UNIÃO;44-UNIÃO/11-PP;PDT / MDB / PL / DEMOCRATA / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;SP;2º SUPLENTE;MDB;#NULO;FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / REPUBLICANOS / PL / MDB / DEMOCRATA / PSD / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / AVANTE
2026;DF;VICE-GOVERNADOR;PRD;25-PRD/77-SOLIDARIEDADE;REPUBLICANOS / MDB / PODE / PL / DC / MOBILIZA / DEMOCRATA / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;SC;GOVERNADOR;DC;#NULO;AVANTE / AGIR / DC / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / NOVO / REPUBLICANOS / PODE / PL
2026;RJ;VICE-GOVERNADOR;PSD;#NULO;PDT / MDB / DC / PSB / PSD / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;RJ;2º SUPLENTE;PDT;#NULO;PDT / MDB / DC / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / PSB / PSD / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;DF;1º SUPLENTE;REDE;50-PSOL/18-REDE;PDT / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;GO;1º SUPLENTE;DC;#NULO;DC / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA)
2026;PR;DEPUTADO FEDERAL;PRD;25-PRD/77-SOLIDARIEDADE;FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;PR;DEPUTADO ESTADUAL;MISSÃO;#NULO;MISSÃO
2026;MT;DEPUTADO ESTADUAL;REDE;50-PSOL/18-REDE;FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;RJ;1º SUPLENTE;PCO;#NULO;PCO
2026;TO;DEPUTADO FEDERAL;PT;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;SE;VICE-GOVERNADOR;DC;#NULO;DC
2026;AM;GOVERNADOR;PCDOB;13-PT/65-PC do B/43-PV;REPUBLICANOS / MDB / PSD / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;ES;SENADOR;PL;#NULO;REPUBLICANOS / PL / DEMOCRATA
2026;AP;GOVERNADOR;PCDOB;13-PT/65-PC do B/43-PV;REPUBLICANOS / PDT / AGIR / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;SE;DEPUTADO ESTADUAL;AVANTE;#NULO;AVANTE
2026;MT;VICE-GOVERNADOR;MDB;#NULO;MDB / PL / NOVO / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;SP;VICE-GOVERNADOR;PT;13-PT/65-PC do B/43-PV;PDT / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;TO;SENADOR;PT;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / PDT / PSB / PSD
2026;MA;DEPUTADO ESTADUAL;PCB;#NULO;PCB
2026;BA;DEPUTADO ESTADUAL;PV;13-PT/65-PC do B/43-PV;FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;BA;SENADOR;MOBILIZA;#NULO;MOBILIZA
2026;TO;GOVERNADOR;PL;#NULO;REPUBLICANOS / PODE / AVANTE / PL / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE) / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP)
2026;PA;VICE-GOVERNADOR;REDE;50-PSOL/18-REDE;FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;RN;SENADOR;UP;#NULO;UP
2026;RN;2º SUPLENTE;AGIR;#NULO;AGIR
2026;PI;2º SUPLENTE;PV;13-PT/65-PC do B/43-PV;REPUBLICANOS / PDT / MDB / PSD / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV)
2026;MA;SENADOR;PV;13-PT/65-PC do B/43-PV;PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;MA;VICE-GOVERNADOR;PSD;#NULO;NOVO / PSD
2026;MS;SENADOR;PODE;#NULO;PL / FEDERAÇÃO UNIÃO PROGRESSISTA (44-UNIÃO / 11-PP) / REPUBLICANOS / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / PSD / MDB / PODE / AVANTE
2026;RJ;1º SUPLENTE;PV;13-PT/65-PC do B/43-PV;PDT / MDB / DC / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / PSB / PSD / FEDERAÇÃO PSDB CIDADANIA (45-PSDB / 23-CIDADANIA) / FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA (25-PRD / 77-SOLIDARIEDADE)
2026;AP;SENADOR;NOVO;#NULO;PODE / PL / NOVO / PSD
2026;SC;SENADOR;PT;13-PT/65-PC do B/43-PV;PDT / PSB / FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL (13-PT / 65-PC do B / 43-PV) / FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;RN;DEPUTADO FEDERAL;MISSÃO;#NULO;MISSÃO
2026;MG;DEPUTADO FEDERAL;MOBILIZA;#NULO;MOBILIZA
2026;PI;DEPUTADO ESTADUAL;PSOL;50-PSOL/18-REDE;FEDERAÇÃO PSOL REDE (50-PSOL / 18-REDE)
2026;RJ;DEPUTADO FEDERAL;PCO;#NULO;PCO
2026;GO;DEPUTADO ESTADUAL;PSD;#NULO;PSD
